list_name,name,label::english
sitename,YE1725_916,Bait Dahem
sitename,YE1725_938,Al Mazawetah
sitename,YE1725_870,Al Sawalemah
sitename,YE1725_1125,Al Jabal
sitename,YE1725_1062,Al Hukamyah
sitename,YE1725_1026,Al Amshah
sitename,YE1728_828,Al Qal'ah
sitename,YE1728_1105,Al Dhaherain
sitename,YE1728_1061,Al Mustashfa Al Saudi Neighborhood
sitename,YE1728_1076,Malaf Ghadheb
sitename,YE1728_830,Al Salam Neighborhood
sitename,YE1728_1057,Al Gharabi
sitename,YE1728_1129,Al Shuhada'a Neighborhood
sitename,YE1728_974,Al Kharshab
sitename,YE1729_1095,Al Dhel'ah
sitename,YE1729_818,Al Adhrah
sitename,YE1730_1163,Al Oqas
sitename,YE1730_1000,Al Dowalyah
sitename,YE1730_1071,Al Hajawenah
sitename,YE1730_1070,Al Khamis
sitename,YE1730_1065,Al Lawyah 1
sitename,YE1730_1069,Al Lawyah 2
sitename,YE1730_1066,Al Lawyah 3
sitename,YE1730_901,Bait Al Qateeb
sitename,YE1730_1018,Al Lawyah 1
sitename,YE1730_823,Al Lawyah 2
sitename,YE1730_1110,Al Maqademah
sitename,YE1730_1175,Al Mesyal
sitename,YE1730_983,Mesyal Al Oqbi
sitename,YE1730_943,Gharbi Dubaish
sitename,YE1730_1150,Wadi Al Sel
sitename,YE1730_850,Al Hudhn
sitename,YE1730_1133,Al Qal'ah
sitename,YE1730_1168,Al Zari
sitename,YE1730_912,Al Mesyal 1
sitename,YE1730_1176,Al Mesyal 2
sitename,YE1730_1152,Al Mesyal 3
sitename,YE1730_1147,Al Mesyal 3
sitename,YE1730_780,Gharbi Dubaish
sitename,YE1730_1017,Qaymat Al Duraini
sitename,YE1730_869,Al Sa'adi
sitename,YE1730_1130,Al Safeh
sitename,YE1730_1032,Musaferah
sitename,YE1730_792,Al Safeh 1
sitename,YE1730_1106,Al Safeh 2
sitename,YE1730_1051,Al Salqah
sitename,YE1730_1059,Al Sawdah 1
sitename,YE1730_1109,Al Sawdah 2
sitename,YE1730_956,Al Sha'ase'
sitename,YE1730_940,Al Shamadhyah 1
sitename,YE1730_992,Al Shamadhyah 2
sitename,YE1730_1134,Masbateh
sitename,YE1730_795,Al Taweer
sitename,YE1730_1008,Al Wasetah 1
sitename,YE1730_843,Al Wasetah 2
sitename,YE1730_1081,Al Zaqabyah 1
sitename,YE1730_933,Al Zaqabyah 2
sitename,YE1730_902,Bait Al Roosi
sitename,YE1730_886,Qal'at Hayash
sitename,YE1730_786,Gharib Haytham 1
sitename,YE1730_855,Gharib Haytham 2
sitename,YE1730_859,Dhu Bahmah
sitename,YE1730_1091,Bait Al Roosi
sitename,YE1730_1047,Sabt Al-Qudhah 1
sitename,YE1730_1092,Sabt Al-Qudhah 2
sitename,YE1730_787,Dhu Bahjah
sitename,YE1730_817,Sabt Al-Qudhah
sitename,YE1802_827,Al Abbasyah
sitename,YE1802_819,Al Adelyah
sitename,YE1802_973,Al Awlah
sitename,YE1802_829,Al Battaryah
sitename,YE1802_814,Al Demn
sitename,YE1802_971,Al Hakem Al Asfal
sitename,YE1802_879,Al Hamasyah
sitename,YE1802_1025,Al Khabryah
sitename,YE1802_815,Al Jubairyah
sitename,YE1802_1052,Al Luhayyah
sitename,YE1802_1189,Al Maghafeer
sitename,YE1802_1078,Jabal Al Melh
sitename,YE1802_1080,Al Malhah 1
sitename,YE1802_1083,Al Malhah 2
sitename,YE1802_935,Al Mazraq
sitename,YE1802_961,Al Nasheryah
sitename,YE1802_1174,Al Qadhb
sitename,YE1802_899,Al Qusmainyah
sitename,YE1802_1085,Al Rabow'
sitename,YE1802_1020,Al Rassas
sitename,YE1802_1135,Al Zahir
sitename,YE1802_788,Al Zayla'yah
sitename,YE1802_1043,Bait Hajri
sitename,YE1802_857,Bani Al Khal
sitename,YE1802_783,Al Qahirah
sitename,YE1802_1144,Cadf Al Akhmas
sitename,YE1802_1016,Cadmat Al Nasheri
sitename,YE1802_960,Al Watawetah
sitename,YE1802_1154,Deer Abd  
sitename,YE1802_796,Deer Al Akhrash
sitename,YE1802_1113,Deer Al Haddad
sitename,YE1802_894,Deer Al Hadi
sitename,YE1802_991,Deer Dukhnah
sitename,YE1802_852,Deer Rajeh
sitename,YE1802_860,Durain
sitename,YE1802_1120,Mahal Hendi
sitename,YE1802_1119,Mahal Madhya'
sitename,YE1802_1177,Al Maqhaz
sitename,YE1802_1185,Matoor Aitan
sitename,YE1802_970,Najran
sitename,YE1802_1096,Al Ghubaryah Al Janoobyah
sitename,YE1805_1115,Al Husainyah
sitename,YE1805_797,Al Qushairi
sitename,YE1805_977,Tajamo' Ibn Abbas
sitename,YE1805_1090,Al Muneerah
sitename,YE1805_842,Mahal Edrees
sitename,YE1805_1123,Mahal Zaweyah
sitename,YE1805_822,Al Ma'roof Al Gharbi
sitename,YE1806_964,Al Dawudyah
sitename,YE1806_858,Mujama' Al Makeen
sitename,YE1806_863,Deer Al Tabeesh
sitename,YE1806_781,Deer Al Hulaili
sitename,YE1806_878,Deer Al Hendi
sitename,YE1806_876,Deer Awedan
sitename,YE1806_1077,Hawsh Zabet
sitename,YE1806_1028,Al Najjari
sitename,YE1807_779,Abu Sha'fah
sitename,YE1807_1127,Madrasat Al Azm Al Gharbi
sitename,YE1807_880,Edarat Al Baoniah building
sitename,YE1807_1165,Al Mahdali Al Sharqyah camp
sitename,YE1807_1124,Bayt Ata village
sitename,YE1807_946,Deer Abd Rabuh
sitename,YE1807_888,Qaryat Deer Ali - Manzel Mohammed Belghaith
sitename,YE1807_877,Deer Jalalah
sitename,YE1807_1157,Al Mal'ab Neighborhood
sitename,YE1807_1153,Al Mughtarebeen Al Janoobyah Neighborhood
sitename,YE1807_1187,Mahal Al Khaleel camp
sitename,YE1807_1117,Mahal Al Rahmah
sitename,YE1807_844,Mahal Hasan
sitename,YE1807_810,Mazra'at Aidroos
sitename,YE1906_503,Al Hadhban
sitename,YE1906_516,Al Zehrah
sitename,YE1906_617,Al Hajjah
sitename,YE1906_618,Al Hazm
sitename,YE1906_619,Al Sa'dah
sitename,YE1906_620,Al Wayelah
sitename,YE1906_621,Al Muhyee
sitename,YE1906_622,Al Hasan Bin Saleh
sitename,YE1906_623,Al Mohsen Bin Jaber
sitename,YE1911_504,Al Muhseneen 2 Building
sitename,YE1911_624,Al Husain 1 Building
sitename,YE1913_517,He-Hsneeat
sitename,YE1913_518,Gusayar
sitename,YE1924_505,Nawbah
sitename,YE1924_506,Yaja
sitename,YE1925_625,Al Albuhaishi
sitename,YE1927_507,October Neighborhood 
sitename,YE1927_508,Al Esharah
sitename,YE1927_509,Shaleehat Al Attas
sitename,YE2002_0019,Al Wehdah Camp
sitename,YE2003_0237,Al Sa'dat School
sitename,YE2003_0219,Madinat Al Sharq
sitename,YE2005_0247,Kraifah Bab Al Souq
sitename,YE2105_510,No Name
sitename,YE2105_519,No Name
sitename,YE2105_520,No Name
sitename,YE2105_521,No Name
sitename,YE2105_522,No Name
sitename,YE2105_523,No Name
sitename,YE2105_524,No Name
sitename,YE2105_525,No Name
sitename,YE2105_526,No Name
sitename,YE2105_602,No Name
sitename,YE2105_603,No Name
sitename,YE2105_604,No Name
sitename,YE2105_605,No Name
sitename,YE2105_606,No Name
sitename,YE2105_607,No Name
sitename,YE2105_608,No Name
sitename,YE2105_609,No Name
sitename,YE2105_645,No Name
sitename,YE2106_527,Abd Sedmeeh Hmmeh Edullahdaram School
sitename,YE2107_646,No Name
sitename,YE2108_511,No Name
sitename,YE2108_528,No Name
sitename,YE2108_647,No Name
sitename,YE2109_512,No Name
sitename,YE2109_513,No Name
sitename,YE2109_529,No Name
sitename,YE2109_626,No Name
sitename,YE2110_514,No Name
sitename,YE2113_648,No Name
sitename,YE2116_627,No Name
sitename,YE2117_515,No Name
sitename,YE2117_568,No Name
sitename,YE2117_584,No Name
sitename,YE2117_585,Government Building 
sitename,YE2117_586,No Name
sitename,YE2117_587,No Name
sitename,YE2117_588,No Name
sitename,YE2301_909,Al Azraqeen
sitename,YE2301_1002,Sooq Dharawan
sitename,YE2301_1158,Dharawan
sitename,YE2301_794,Mukhayam Al Sawad
sitename,YE2301_1031,Qa'a Al Raqah
sitename,YE2301_910,Al Raqah
sitename,YE2301_945,Al Mahjar Tawdhan
sitename,YE2304_1126,Saref
sitename,YE2304_1021,Sooq Al Thaloot
sitename,YE2304_866,Al Mahjar
sitename,YE2304_1140,Al Sa'ri - Al Mahjal
sitename,YE2304_978,Bayt Al Henami
sitename,YE2304_1149,Al Kasarat
sitename,YE2304_1050,Sa'wan
sitename,YE2307_1132,Tajamo' Matnah
sitename,YE2307_1004,Matnah Tajamo' Thani
sitename,YE2309_900,Sooq Al Sabt 1
sitename,YE2309_895,Sooq Al Sabt 2
sitename,YE2310_1058,Tajamo' Al Hejrah
sitename,YE2401_649,Green city
sitename,YE2402_628,Al Hashmi Area
sitename,YE2405_589,Al-Bingisar
sitename,YE2406_590,Al Dakka
sitename,YE2408_629,Hai October
sitename,YE2510_569,Qarf
sitename,YE2510_591,Al Roboa' Al Khairyah School
sitename,YE2510_636,Nakadh wa Al Hasarah Camp
sitename,YE2511_570,IDPs Camp
sitename,YE2511_571,Al Hajeriah
sitename,YE2511_637,Tawr Al Baha Hospital
sitename,YE2513_572,Tareq bin Zeyad Primary School
sitename,YE2513_573,Tareq Bin Zeyad Secondry School
sitename,YE2513_592,Al Meqdad Bin Amr
sitename,YE2514_574,Center for Social Affairs and Labor
sitename,YE2514_593,Rawdhat Al Atfal
sitename,YE2515_575,Al Meshqafah Camp
sitename,YE2515_650,Al Baitarah Camp
sitename,YE2515_651,Al Meshqafah  
sitename,YE2601_0309,Alfurza
sitename,YE2601_0310,Halhalan School
sitename,YE2601_0295,Khalif Al Basha School
sitename,YE2601_0292,Othman Bin Afan School
sitename,YE2601_0293,Mehsam al Raeeyah
sitename,YE2601_0297,Aleunam
sitename,YE2601_0311,Al Ja'dar Camp
sitename,YE2601_0300,Neer Abo Salah School
sitename,YE2601_0294,Before Mafraq Saleb
sitename,YE2601_0299,Al Manjurah
sitename,YE2601_0296,Al-jafrah Camp
sitename,YE2601_0308,Alkhaniq
sitename,YE2601_0298,Wehdeh Seheyeh
sitename,YE2602_0252,Al Sharhan
sitename,YE2602_0255,Al Alqahtani
sitename,YE2602_0256,Al Marzouq
sitename,YE2602_0253,Al Shamlool
sitename,YE2602_0257,Al Arfaj
sitename,YE2602_0269,Al Ghayamah
sitename,YE2602_0251,Al Awamreh
sitename,YE2602_0250,Al A Dhawie
sitename,YE2602_0254,Al Qaryah Al Olya
sitename,YE2603_0334,Al Wadi
sitename,YE2603_0330,Al Hek
sitename,YE2603_0327,Al Aljamaidar
sitename,YE2603_0335,Al Waghrah
sitename,YE2603_0333,Badou Al Nasheefah
sitename,YE2603_0312,Al Ateeq
sitename,YE2603_0326,Al Thawie
sitename,YE2603_0332,Al Ta'azan
sitename,YE2603_0316,Al Saleh Gathering
sitename,YE2603_0328,Al Qora'an
sitename,YE2603_0313,Al Shaiban
sitename,YE2603_0318,Al Shaqra'a
sitename,YE2603_0317,Al Safaryah
sitename,YE2603_0315,Al Salamah
sitename,YE2603_0325,Al Braik
sitename,YE2603_0331,Al Sharhan
sitename,YE2603_0329,Al Madareej
sitename,YE2603_0314,Al Masamrah
sitename,YE2604_0346,Al Hazm
sitename,YE2604_0351,Al Lakmah
sitename,YE2604_0352,Al Lewa'a
sitename,YE2604_0349,Al A'abal
sitename,YE2604_0348,Al Aqer Al Qariah
sitename,YE2604_0350,Bani Haisan
sitename,YE2604_0353,Harrah
sitename,YE2604_0347,Shoja'a
sitename,YE2605_0068,Azeeb Al Janabeen
sitename,YE2606_0274,Al Nasser Ben Hussein
sitename,YE2606_0069,Al Shaikh Mohammeed Balhat House
sitename,YE2606_0285,Al Taiman
sitename,YE2606_0303,Al Ahmad Mohsen
sitename,YE2606_0336,Al Nasser Bin Saleh
sitename,YE2606_0286,Al Adawleh
sitename,YE2606_0270,Al Yehya Bin Salem
sitename,YE2606_0284,Al Meth'her
sitename,YE2606_0283,Assawalha
sitename,YE2606_0288,Al Asoor
sitename,YE2606_0154,Gathering Of Harjah Al Ashtal
sitename,YE2606_0360,Al Ahmad Bin Saleh
sitename,YE2606_0273,Al Adawleh
sitename,YE2606_0287,Al Saleh Family
sitename,YE2606_0291,Bani dabyan
sitename,YE2606_0071,Badou Mashmakh
sitename,YE2606_0272,Sawaleha Al Haqail
sitename,YE2606_0289,Al Mohsen
sitename,YE2606_0290,Al Tahewah Taiman
sitename,YE2606_0362,Al Ameir
sitename,YE2606_0152,Asret Al Wadi
sitename,YE2606_0271,Ahl Shararah
sitename,YE2606_0358,Al Ma'ejban
sitename,YE2606_0258,Al Mard Gathering
sitename,YE2606_0359,Al Zayed
sitename,YE2606_0302,Dwaishah Aneshr
sitename,YE2606_0156,Zajan Gathering
sitename,YE2606_0361,Al Alban Hassan
sitename,YE2606_0301,Al Abarah
sitename,YE2606_0153,Al Aredha
sitename,YE2606_0070,Aqed Jazamah Gathering
sitename,YE2606_0155,Nabt Camp
sitename,YE2606_0259,Al Dawood
sitename,YE2606_0357,Al Adawleh (Al Melh)
sitename,YE2607_0025,Jaw Khodair
sitename,YE2607_0024,As Sawm
sitename,YE2607_0026,Naja'a
sitename,YE2607_0023,Al Ajamah
sitename,YE2608_0268,Om Al Falah
sitename,YE2608_0267,Baqthah
sitename,YE2608_0266,Qotton
sitename,YE2608_0275,Najd Al Mojama'a
sitename,YE2610_0339,Al Jazeerah
sitename,YE2610_0320,Qaramah
sitename,YE2610_0324,Al Mawred
sitename,YE2610_0340,Alsaylah
sitename,YE2610_0342,Razan
sitename,YE2610_0345,Al Radah
sitename,YE2610_0341,Al Sad
sitename,YE2610_0338,Al Areedha
sitename,YE2610_0323,Al Farsh
sitename,YE2610_0322,Al Maja'a
sitename,YE2610_0321,Ma'shara'a
sitename,YE2610_0337,Al Amoud'
sitename,YE2610_0319,Mahjab
sitename,YE2610_0343,Abu Daba'a
sitename,YE2610_0344,Al Oshah
sitename,YE2612_0306,Eshash Ma'zouleh
sitename,YE2612_0305,Al Hussain
sitename,YE2612_0182,Al Mahw Al Sharqi
sitename,YE2612_0186,Al Mahwa Al Sharqi
sitename,YE2612_0185,Alfaw Algharbiu
sitename,YE2612_0183,Near Al Jafeenah
sitename,YE2612_0184,Al-Jaboul
sitename,YE2612_0355,Maneen Al-Hadad
sitename,YE2612_0157,Al maydan
sitename,YE2612_0141,Al arashi
sitename,YE2612_0354,Al-Khaseef
sitename,YE2612_0356,Neer Saba School
sitename,YE2612_0151,Near Abo Baker Mosque
sitename,YE2612_0034,Hadad Al Haibla
sitename,YE2612_0033,Al'amn Alsiyasy
sitename,YE2612_0029,Maneen Al-Ashraf
sitename,YE2612_0030,Al Faw Al Sharqi
sitename,YE2612_0031,Al Saylah Al Gharbi
sitename,YE2612_0196,Community College Building
sitename,YE2612_0032,Sharikat Alnaft
sitename,YE2612_0304,Community College Building
sitename,YE2613_0193,Al Hadba
sitename,YE2613_0009,Hai Al Bahi
sitename,YE2613_0177,Al Mansouza
sitename,YE2613_0087,Al Mekrab
sitename,YE2613_0081,Flaifel
sitename,YE2613_0264,Maarda'a Al Ghwaibi
sitename,YE2613_0263,Al Hani Al A'ala
sitename,YE2613_0010,Hai Al Kher
sitename,YE2613_0192,Ma'ref Al Wadi
sitename,YE2613_0002,Al Majouh
sitename,YE2613_0027,Al-Mabad
sitename,YE2613_0082,Al Ramsah
sitename,YE2613_0015,Salwah
sitename,YE2613_0282,Assaqeefah
sitename,YE2613_0003,Hayi Albtaha'a
sitename,YE2613_0175,Al Mahata
sitename,YE2613_0179,Al Lamd
sitename,YE2613_0083,Al Wahshan
sitename,YE2613_0014,Al Hazmah
sitename,YE2613_0037,Al-Maseil Al-Asfal
sitename,YE2613_0084,Al Maseel Kara
sitename,YE2613_0260,Badoun
sitename,YE2613_0174,Al Harj Al Asfal
sitename,YE2613_0178,Al Marda'a
sitename,YE2613_0020,Jaw Al Naseem Al A'la
sitename,YE2613_0262,Al Hashaishan
sitename,YE2613_0086,Al Nuqaia'a
sitename,YE2613_0194,Hadba'a Al Oshan
sitename,YE2613_0085,Alramiluh
sitename,YE2613_0021,Hai Al Haj
sitename,YE2613_0189,Al Bajash
sitename,YE2613_0199,Al Hadi
sitename,YE2613_0261,Al Akrameh
sitename,YE2613_0176,Al Ghajela
sitename,YE2613_0036,Al-Raczah
sitename,YE2613_0022,Al Saqet
sitename,YE2613_0190,Jaw Al Naseem Al Asfal
sitename,YE2613_0191,Qash'a Al Bard
sitename,YE2613_0277,Arafan
sitename,YE2613_0001,Al-Erq
sitename,YE2613_0265,Al Feddi
sitename,YE2613_0279,Al Hawi Al Janoubi
sitename,YE2613_0307,Al Ruwaik
sitename,YE2613_0276,Al Kawlah
sitename,YE2613_0004,Al-Ghawyah
sitename,YE2613_0281,Raydan Al Qaseeb
sitename,YE2613_0280,Al Thanyah
sitename,YE2613_0278,Al Hawi Al Shamali
sitename,YE2613_0038,Alhami
sitename,YE2702_1178,No name
sitename,YE2704_849,Mashro' Al Miyah
sitename,YE2704_1164,No name
sitename,YE2704_917,No name
sitename,YE2704_914,No name
sitename,YE2704_1072,No name
sitename,YE2704_1084,No name
sitename,YE2704_1170,No name
sitename,YE2704_1171,No name
sitename,YE2704_979,No name
sitename,YE2704_1012,No name
sitename,YE2704_1029,No name
sitename,YE2704_1046,No name
sitename,YE2704_1055,No name
sitename,YE2704_1082,No name
sitename,YE2704_1116,No name
sitename,YE2704_1143,No name
sitename,YE2704_1173,No name
sitename,YE2704_804,No name
sitename,YE2704_838,No name
sitename,YE2704_969,No name
sitename,YE2704_1148,No name
sitename,YE2704_1159,No name
sitename,YE2704_1180,No name
sitename,YE2704_1044,No name
sitename,YE2704_1172,No name
sitename,YE2704_1141,No name
sitename,YE2704_1111,No name
sitename,YE2704_918,No name
sitename,YE2704_1038,No name
sitename,YE2708_986,No name
sitename,YE2708_1161,No name
sitename,YE2709_1162,No name
sitename,YE2801_638,Shehen Al Olya
sitename,YE2801_639,Shehen (Al Madaniah)
sitename,YE2802_640,Hat
sitename,YE2803_576,Al Mazagheef
sitename,YE2803_577,Hawf
sitename,YE2804_578,Hafat Al Harawez
sitename,YE2804_579,Hafat Bait Yashool
sitename,YE2804_580,Bait Awbathan
sitename,YE2804_581,Bait Belhaf
sitename,YE2804_582,Mohaifeef
sitename,YE2804_594,Qatar
sitename,YE2804_595,Al Ebri
sitename,YE2804_641,Hafat Kalshat
sitename,YE2804_642,Hafat Al Noor
sitename,YE2804_643,Eskan Al Tarbyah
sitename,YE2804_644,Al Nehari
sitename,YE2804_652,Al Zera'ah Street
sitename,YE2804_653,Al Za'faran
sitename,YE2804_654,Hafat Kedah
sitename,YE2804_655,Eskan Al Jaysh
sitename,YE2804_656,50 Shoqah
sitename,YE2804_657,Al Soq Street
sitename,YE2804_658,Al Kullyah Street
sitename,YE2804_659,Al Bonok Street
sitename,YE2807_596,Hai Al Shudada'a
sitename,YE2808_660,9 June Neighborhood
sitename,YE2808_661,2 March Neighborhood
sitename,YE2808_662,Al Une Street
sitename,YE2809_663,Hasween
sitename,YE2901_0235,Almanaseer Dahma IDPs Center
sitename,YE2901_0231,Al Hadlan IDPs Center
sitename,YE2901_0232,Darb Zaid IDPs Center
sitename,YE2901_0228,Tho Sheli IDPs Center
sitename,YE2901_0236,Ateba'a IDPs Center
sitename,YE2901_0230,Ayan Al A'Ali IDPs Center
sitename,YE2901_0233,Baja'a IDPs Center
sitename,YE2901_0145,IDPs Center in Qadabah
sitename,YE2901_0148,Al Baqa'ah
sitename,YE2901_0055,Al-Jobjob
sitename,YE2901_0227,Khabash IDPs Center
sitename,YE2901_0234,Reek IDPs Center
sitename,YE2901_0212,Abu Sulaiman IDPs Center
sitename,YE2901_0218,Al Ahadan
sitename,YE2901_0096,Aljadhma'a
sitename,YE2901_0095,Alhutamuh
sitename,YE2901_0220,Al Hayaq
sitename,YE2901_0162,Alsiriyn
sitename,YE2901_0221,Al Aadi
sitename,YE2901_0223,Al Ma'mal
sitename,YE2901_0163,Alnaqe
sitename,YE2901_0161,Jeerah
sitename,YE2901_0147,IDPs Center in Halahla
sitename,YE2901_0164,Su'ad
sitename,YE2901_0181,Hamdah Beach
sitename,YE2901_0200,Al Baran Al Asefal
sitename,YE2901_0143,Al Meshwaf
sitename,YE2901_0243,Al Molazem
sitename,YE2901_0222,Al Ghadeer
sitename,YE2901_0044,Al Muhamasheen Center
sitename,YE2901_0150,Al Khamshosh
sitename,YE2901_0160,Anqan
sitename,YE2901_0142,Al Mjdarah
sitename,YE2901_0210,Alsora IDPs Center
sitename,YE2901_0144,IDPs Center in Al Iraq
sitename,YE2901_0211,Ateba'a
sitename,YE2901_0146,IDPs Center in Al Masba'a
sitename,YE2901_0213,IDPs Center in Al Batnah
sitename,YE2901_0229,IDPs Center in Al Majza'a
sitename,YE2901_0127,Al Ghowl
sitename,YE2901_0203,Thal Haidan
sitename,YE2901_0201,Jareez Al Asefal
sitename,YE2901_0180,Jareez Al A'ala
sitename,YE2901_0240,Habasheh
sitename,YE2901_0202,Hajeb
sitename,YE2901_0165,Sakna'a
sitename,YE2901_0098,Diha'a
sitename,YE2901_0138,Al Hadbeh
sitename,YE2901_0217,Al Hajr
sitename,YE2901_0140,Al Jalah
sitename,YE2901_0224,Al-Shuwa'et
sitename,YE2901_0139,Motak
sitename,YE2901_0094,Al Turk
sitename,YE2901_0097,Alhulul
sitename,YE2901_0125,Al Shate'a
sitename,YE2901_0215,Thail Qabal
sitename,YE2901_0128,Badou Al Jaze'a
sitename,YE2901_0126,Maqam Dho Tale'a
sitename,YE2901_0137,Ghool Al Fars
sitename,YE2901_0214,Na'amah
sitename,YE2901_0241,Al Rabqan
sitename,YE2901_0093,Qabl
sitename,YE2901_0242,Al Hadba Al Bayda'a
sitename,YE2901_0244,Al Shaq
sitename,YE2901_0124,Al Hayrah
sitename,YE2902_0106,Al-Mandhar
sitename,YE2902_0107,Al-Qeran
sitename,YE2902_0016,Al Hoson
sitename,YE2902_0133,Al-Juraf
sitename,YE2902_0058,Khamery Nazeheen
sitename,YE2902_0132,Al-Thawrein
sitename,YE2902_0017,Al Hajla'a IDPs
sitename,YE2902_0056,Aneb Nazeheen
sitename,YE2902_0018,Al Qamra
sitename,YE2902_0057,Al Matar Airport
sitename,YE2902_0059,Dashm Nazeheen
sitename,YE2902_0060,Husson Nazeheen
sitename,YE2902_0079,Al Bayda'a Camp
sitename,YE2902_0080,Hawth Camp
sitename,YE2903_0120,Hadabuh Mutie
sitename,YE2903_0170,Ghareeb Al Najd
sitename,YE2903_0166,Al Fardat
sitename,YE2903_0168,Al Haija
sitename,YE2903_0167,Al Akem
sitename,YE2903_0123,Al-Oshah Badw Ruhal
sitename,YE2903_0119,Habta'a
sitename,YE2903_0129,Qarhad
sitename,YE2903_0169,Badou Awama'a
sitename,YE2903_0122,Al-Oshah
sitename,YE2903_0121,Beelqan
sitename,YE2904_0198,Al Majza'a Camp
sitename,YE2904_0048,Al Skaibat Market Camp
sitename,YE2904_0249,Bayt Al Sharhi
sitename,YE2904_0039,Ber Atheleh
sitename,YE2904_0149,Sharha Camp
sitename,YE2904_0041,Al Shaqb
sitename,YE2904_0046,Al Mekhdara Camp
sitename,YE2904_0040,Al Bastah
sitename,YE2904_0042,Al-Mashehad
sitename,YE2904_0136,Beair Labn
sitename,YE2906_0130,Mefkhath Camp
sitename,YE2907_0172,Al Hammah
sitename,YE2907_0065,Al Sawer
sitename,YE2907_0187,Ghaitha Center
sitename,YE2907_0063,Al Methmar Gathering
sitename,YE2907_0171,Sawmal Al Awsat
sitename,YE2907_0100,Wadi Al Adaba
sitename,YE2907_0064,Al Samsarah Al Alya'a
sitename,YE2907_0099,Tho Qazan
sitename,YE2907_0188,Al Mafaqee'a
sitename,YE2907_0066,Eastren Hadbah
sitename,YE2907_0062,Homaidha
sitename,YE2907_0364,Qazan
sitename,YE2907_0365,Abu Seraj
sitename,YE2907_0067,Hadbah Al Raghwani
sitename,YE2907_0366,Al Aqar Center
sitename,YE2907_0061,Al Mashareeq
sitename,YE2907_0208,Waqeez
sitename,YE2907_0209,Al Sawdah-flaih
sitename,YE2907_0207,Souq Sheeb
sitename,YE2907_0028,Al Zala'a
sitename,YE2907_0205,Wasel
sitename,YE2907_0204,Al Haijah
sitename,YE2907_0206,Al Maarakha
sitename,YE2907_0105,Al Mezreb
sitename,YE2907_0104,Bakan
sitename,YE2907_0108,Al Ghadeer
sitename,YE2907_0101,Sha'b Al Shami
sitename,YE2907_0103,Qaflat Kabas
sitename,YE2907_0109,Manjarat Al Shameyah Wal Yamaneyah
sitename,YE2907_0102,Ghathyah
sitename,YE2908_0363,Al Sayah
sitename,YE2908_0078,Al Merkham
sitename,YE2908_0054,Al Masna'a
sitename,YE2908_0134,Al Ramadah
sitename,YE2908_0076,Al Meswah
sitename,YE2908_0074,Al Musallah
sitename,YE2908_0075,Al Gharb
sitename,YE2908_0077,Al Hejrah
sitename,YE2908_0073,Bet Al Kharem
sitename,YE2908_0053,Jabal Ghawas
sitename,YE2908_0072,Al Dhihar
sitename,YE2908_0246,Bani Al Thabi
sitename,YE2908_0052,Al Madayer
sitename,YE2908_0239,Al Ma'ali
sitename,YE2908_0245,Al Masarha
sitename,YE2908_0035,Habour
sitename,YE2908_0248,Al Najd
sitename,YE2908_0226,Al Mahattah
sitename,YE2908_0159,Al Khaleq
sitename,YE2908_0158,Haithah
sitename,YE2910_0117,New Market
sitename,YE2911_0135,Harih Almutrah
sitename,YE2911_0047,Al Ma'aredh Saif Camp
sitename,YE2911_0043,Al Jahein Camp
sitename,YE2915_0012,Al Smood Lane
sitename,YE2915_0013,Al Lail Market
sitename,YE2915_0011,Al Tahseen Camp
sitename,YE2915_0131,Eastern Hadba / Lane of The Education Office
sitename,YE2915_0173,Aldarpaeen
sitename,YE2917_0049,Old Thala'a Hote-bab Al Fardha
sitename,YE2918_0092,Al Hayt Al Esheh
sitename,YE2918_0006,Sahb
sitename,YE2918_0113,Adan Tabet Al Sawdah
sitename,YE2918_0197,Sahb Market Lane
sitename,YE2918_0195,Bani Abd / Al Wehdeh Al Seheyeh Lane
sitename,YE2918_0112,Qahal Al Jama'a / Hay Al Jameah
sitename,YE2919_0110,Obaida Bin Al Jarrah Kheran School
sitename,YE2919_0091,Khamir University
sitename,YE2919_0051,Ibn Al Mobarak Bet Al Wada'e School
sitename,YE2919_0111,Al Wehdah Al Seheyah Bayt dawood
sitename,YE2919_0116,Bayt dawood School
sitename,YE2919_0114,The Agricultural Compound Building Khamer
sitename,YE2919_0115,Al Fath School in Asafah
sitename,YE2919_0118,Al Wakfah Bilal Ben Rabah School
sitename,YE2919_0050,Health Unity Bet Al Anez
sitename,YE2919_0089,Bet Al Mashreqi Camp School
sitename,YE2919_0225,Gathering Of Jarn Bet Al Qobai'e
sitename,YE2919_0088,Dahadh Camp
sitename,YE2920_0045,Bet Al Sham
sitename,YE3001_583,Al Sooq Al Qadeem
sitename,YE3001_630,Sharq Al Madeenah
sitename,YE3002_631,Nashwan Primary School
sitename,YE3003_664,Ali Samakah Building
sitename,YE3003_665,Abbas Al Durweesh Building
sitename,YE3005_666,Sooq Huswain
sitename,YE3009_597,Raqb Saif
sitename,YE3009_632,13 July School
sitename,YE3009_633,Sultan Al Hudhaifi Building
sitename,YE3201_598,Darohah
sitename,YE3201_599,Zaheq
sitename,YE3201_600,Satoorah
sitename,YE3201_634,Daf'arho
sitename,YE3202_635,Neet
,,
sitename,YE1111_415,Abo Humam
sitename,YE1112_1451,Abu Alsa'ad
sitename,YE1114_1194,Abu Zahr
